frame,object_name
199000,face
199600,face
203350,face
203600,face
205300,face
206050,face
207000,face
207500,face
208950,face
210200,face
211650,face
211900,face
212100,face
212250,face
212700,face
212950,face
213350,face
214100,face
214850,face
215600,face
217100,face
219800,face
221750,face
222150,face
222850,face
223900,face
224500,face
226250,face
226650,face
227450,face
229400,face
230550,face
231750,face
232700,face
233050,face
233900,face
234050,face
234250,face
234750,face
235600,face
236850,face
236900,face
237600,face
237700,face
237900,face
238450,face
239350,face
240050,face
240500,face
240550,face
240850,face
241350,face
241650,face
241850,face
241900,face
242850,face
243600,face
244250,face
244700,face
246000,face
247100,face
248350,face
251800,face
252000,face
252500,face
253750,face
253950,face
254000,face
254900,face
254950,face
255600,face
256850,face
258250,face
262300,face
262800,face
263400,face
264700,face
265700,face
266700,face
269050,face
269100,face
269150,face
269200,face
269350,face
269600,face
270250,face
271250,face
271550,face
271600,face
271700,face
272650,face
273000,face
273600,face
274950,face
278100,face
278500,face
279050,face
281300,face
284150,face
285600,face
285900,face
287150,face
290250,face
291650,face
291750,face
291950,face
293350,face
294000,face
294200,face
295550,face
295700,face
295900,face
296600,face
297950,face
298100,face
299500,face
301650,face
301750,face
302150,face
303300,face
304300,face
304500,face
306950,face
307500,face
307550,face
309800,face
310000,face
310600,face
311600,face
312300,face
312900,face
315850,face
316350,face
318250,face
320700,face
320950,face
321000,face
324650,face
325450,face
327700,face
327800,face
330100,face
330850,face
335000,face
335800,face
338050,face
339550,face
340000,face
341500,face
343050,face
343850,face
345100,face
345800,face
347350,face
348100,face
348200,face
350550,face
352150,face
352650,face
353550,face
355350,face
356900,face
359100,face
359800,face
360600,face
360900,face
361200,face
361750,face
361800,face
363450,face
365000,face
366050,face
366650,face
370600,face
370850,face
372150,face
372400,face
373050,face
374100,face
374150,face
374400,face
374450,face
375550,face
375950,face
382150,face
386100,face
386150,face
386300,face
386350,face
386800,face
386900,face
387200,face
388250,face
390350,face
391650,face
391900,face
392600,face
392700,face
392900,face
395650,face
397450,face
397900,face
397950,face
398300,face
398400,face
399000,face
401650,face
402250,face
403650,face
408950,face
409400,face
411700,face
413700,face
416300,face
416400,face
419300,face
421050,face
421950,face
422700,face
423200,face
424050,face
426050,face
426400,face
426850,face
428700,face
429300,face
430750,face
430900,face
431100,face
431700,face
433050,face
435400,face
436300,face
436450,face
437100,face
438650,face
439600,face
443200,face
443950,face
444850,face
446350,face
448450,face
449400,face
450500,face
452700,face
455900,face
456000,face
456800,face
457600,face
459150,face
459600,face
459800,face
460550,face
463400,face
464000,face
464950,face
465000,face
466550,face
467500,face
468550,face
468900,face
473200,face
473600,face
474100,face
474600,face
478200,face
478950,face
479650,face
480050,face
481050,face
482250,face
484100,face
486950,face
492800,face
493000,face
493850,face
497050,face
498100,face
498400,face
498750,face
501550,face
504050,face
505200,face
505500,face
506300,face
506400,face
506900,face
511650,face
512500,face
513050,face
517350,face
519650,face
520000,face
524650,face
527100,face
527400,face
528500,face
528600,face
528650,face
529800,face
530500,face
530750,face
534900,face
535200,face
537900,face
538400,face
539550,face
541350,face
542750,face
543250,face
551900,face
552000,face
552400,face
553000,face
553200,face
555750,face
558200,face
558650,face
561800,face
566850,face
567400,face
569900,face
572900,face
582450,face
583950,face
584000,face
585350,face
586100,face
587950,face
593600,face
594200,face
597050,face
600500,face
600750,face
601050,face
601300,face
604800,face
612400,face
613200,face
613700,face
615850,face
616400,face
617950,face
621000,face
622600,face
629450,face
630850,face
632650,face
632950,face
633900,face
634200,face
638300,face
641200,face
642000,face
643300,face
643350,face
643800,face
645750,face
647200,face
650100,face
650550,face
650700,face
652700,face
652900,face
654300,face
655450,face
657350,face
658450,face
658750,face
658850,face
660800,face
664400,face
669000,face
669150,face
669750,face
671350,face
672400,face
676850,face
678100,face
678900,face
679950,face
680800,face
682350,face
686250,face
688500,face
689950,face
693300,face
698500,face
700150,face
700850,face
704600,face
705300,face
705650,face
705900,face
707200,face
707750,face
708050,face
713400,face
713850,face
717850,face
719850,face
723250,face
725700,face
730550,face
732450,face
732800,face
733000,face
736900,face
738500,face
739500,face
739600,face
739900,face
741350,face
742150,face
746250,face
748350,face
749550,face
756850,face
758150,face
759650,face
760600,face
760900,face
761450,face
766600,face
767100,face
767600,face
769300,face
773350,face
774850,face
774900,face
775200,face
777000,face
781100,face
786650,face
792150,face
796200,face
803350,face
808450,face
809150,face
815150,face
816450,face
817950,face
819400,face
821850,face
825850,face
831100,face
831400,face
831850,face
838000,face
841250,face
843900,face
843950,face
857500,face
862250,face
862550,face
864800,face
865200,face
865500,face
866300,face
870400,face
874950,face
875200,face
875650,face
883950,face
884250,face
887800,face
888300,face
888600,face
891600,face
891800,face
894250,face
895000,face
895500,face
896450,face
898450,face
899500,face
899650,face
899950,face
900850,face
902350,face
902700,face
903000,face
907450,face
907750,face
908300,face
909250,face
911350,face
912100,face
913150,face
913450,face
913700,face
913900,face
916100,face
917450,face
919600,face
921450,face
921650,face
923750,face
923950,face
924350,face
926500,face
927650,face
927900,face
930350,face
930500,face
931400,face
932950,face
933850,face
936900,face
937750,face
938850,face
940300,face
941200,face
942800,face
944550,face
945900,face
947400,face
947850,face
950550,face
951250,face
952800,face
953550,face
954600,face
954750,face
955000,face
955050,face
955100,face
955400,face
955800,face
957150,face
957700,face
957850,face
958450,face
958500,face
960000,face
964350,face
964750,face
965100,face
969650,face
973050,face
